1714581000000,2904.72000000,2913.23000000,2882.18000000,2891.01000000,5927.35570000,1714582799999,17167280.29000900,19351,3225.06710000,9342327.56246500,0
1714582800000,2891.00000000,2898.20000000,2868.72000000,2895.20000000,7038.06600000,1714584599999,20300979.52431200,22141,3391.21070000,9786192.90500200,0
1714584600000,2895.19000000,2933.63000000,2892.60000000,2921.92000000,12034.60610000,1714586399999,35083631.21884900,28405,5438.21760000,15850128.04531200,0
1714586400000,2921.92000000,2978.60000000,2918.14000000,2966.20000000,43205.74880000,1714588199999,127758035.94931000,68841,19687.89030000,58205977.55397500,0
1714588200000,2966.20000000,3015.73000000,2947.14000000,2990.04000000,46280.12030000,1714589999999,138402845.74204000,70648,25605.88000000,76571668.08538300,0
1714590000000,2990.04000000,3001.20000000,2955.60000000,2957.12000000,19892.12640000,1714591799999,59230847.48398100,45377,8633.36890000,25710402.15978100,0
1714591800000,2957.12000000,2957.58000000,2909.97000000,2926.06000000,28783.63570000,1714593599999,84296105.66310100,54796,12313.38220000,36051412.39950300,0
1714593600000,2926.05000000,2942.79000000,2914.42000000,2938.56000000,11048.63900000,1714595399999,32384600.13480500,26330,5136.63960000,15057916.45071600,0
1714595400000,2938.57000000,2948.00000000,2929.14000000,2941.19000000,5814.11260000,1714597199999,17103991.95639000,15580,2784.69640000,8192504.24265400,0
1714597200000,2941.20000000,2976.16000000,2935.81000000,2973.69000000,8668.10620000,1714598999999,25612280.79437500,21631,4944.70040000,14613073.28685700,0
1714599000000,2973.69000000,2976.50000000,2958.61000000,2967.99000000,5871.05710000,1714600799999,17419622.42844400,16351,2107.84110000,6254215.78183400,0
1714600800000,2968.00000000,2980.49000000,2966.66000000,2972.13000000,6562.79900000,1714602599999,19515821.84883400,16582,2898.18070000,8618385.80631400,0
1714602600000,2972.14000000,2977.54000000,2966.07000000,2969.56000000,4224.44180000,1714604399999,12556855.23434900,13174,1946.22120000,5784232.99373500,0
1714604400000,2969.56000000,2973.29000000,2965.35000000,2966.81000000,2921.97720000,1714606199999,8677075.73658000,10480,1260.04590000,3741918.85955800,0
1714606200000,2966.82000000,2984.89000000,2962.61000000,2972.46000000,7897.19160000,1714607999999,23507018.43884200,19235,3801.22390000,11315288.72793900,0
1714608000000,2972.46000000,2982.18000000,2960.57000000,2965.49000000,7788.78610000,1714609799999,23140369.50004500,20801,3505.90600000,10418863.63922000,0
1714609800000,2965.48000000,2969.40000000,2944.68000000,2948.40000000,5582.90980000,1714611599999,16493501.16274200,16413,2366.22160000,6991356.13733600,0
1714611600000,2948.41000000,2957.05000000,2942.59000000,2943.36000000,4388.42240000,1714613399999,12947080.45815800,13647,2017.57280000,5952300.88025800,0
1714613400000,2943.35000000,2943.36000000,2893.26000000,2906.02000000,19540.76280000,1714615199999,56887548.46128700,39492,9503.57120000,27657299.36141400,0
1714615200000,2906.01000000,2918.00000000,2901.55000000,2906.59000000,11563.13300000,1714616999999,33694208.61634300,18657,7595.07810000,22135534.56091000,0
1714617000000,2906.60000000,2929.49000000,2901.61000000,2917.20000000,11987.26360000,1714618799999,34979419.07966900,18899,8498.84750000,24804417.10565800,0
1714618800000,2917.19000000,2934.00000000,2917.19000000,2933.80000000,8653.56640000,1714620599999,25319100.98257300,13386,6724.79180000,19674395.02531600,0
1714620600000,2933.80000000,2934.00000000,2923.35000000,2929.33000000,4939.99700000,1714622399999,14474446.95699900,10690,2632.03740000,7713027.25463800,0
1714622400000,2929.34000000,2936.00000000,2929.33000000,2935.70000000,5590.18780000,1714624199999,16401344.01975500,10782,3654.84680000,10724276.98925300,0
1714624200000,2935.71000000,2938.00000000,2917.54000000,2922.80000000,5101.92250000,1714625999999,14948075.95992300,10626,3093.75170000,9064585.06753100,0
1714626000000,2922.80000000,2923.19000000,2901.79000000,2903.31000000,5298.57500000,1714627799999,15437421.36636400,15633,2535.03890000,7386214.61076400,0
1714627800000,2903.31000000,2918.63000000,2898.20000000,2916.06000000,4935.53140000,1714629599999,14353747.48482700,14862,2540.11040000,7390237.48622200,0
1714629600000,2916.05000000,2924.10000000,2910.14000000,2923.60000000,4681.22400000,1714631399999,13656488.33957600,15733,2962.93120000,8643903.92767400,0
1714631400000,2923.59000000,2925.22000000,2910.91000000,2914.60000000,2697.27000000,1714633199999,7870738.24243700,10548,1333.28390000,3890925.55578600,0
1714633200000,2914.60000000,2936.61000000,2914.05000000,2930.60000000,7578.38570000,1714634999999,22187701.85212300,17104,4360.84550000,12764513.79068800,0
1714635000000,2930.61000000,2931.79000000,2919.59000000,2921.22000000,3893.08380000,1714636799999,11387660.50551100,11016,1961.34430000,5737541.04540300,0
1714636800000,2921.22000000,2943.99000000,2916.73000000,2941.89000000,8589.33970000,1714638599999,25201512.09478100,16141,5994.53850000,17595964.31014300,0
1714638600000,2941.90000000,2946.16000000,2936.24000000,2941.80000000,4761.40770000,1714640399999,14001533.44479400,11845,1974.09640000,5805585.05135300,0
1714640400000,2941.80000000,2947.03000000,2934.60000000,2942.02000000,3843.03340000,1714642199999,11304846.82083500,11289,1725.52800000,5076159.92632000,0
1714642200000,2942.02000000,2948.40000000,2937.17000000,2946.35000000,3714.14410000,1714643999999,10930635.82455800,10971,2088.78120000,6147390.53693600,0
1714644000000,2946.36000000,2951.62000000,2940.41000000,2945.94000000,4160.08430000,1714645799999,12254577.75445000,12418,2052.87670000,6047935.69776300,0
1714645800000,2945.95000000,2968.00000000,2937.54000000,2965.66000000,10959.40110000,1714647599999,32412842.88774100,22974,6533.42490000,19324012.17749600,0
1714647600000,2965.66000000,3002.40000000,2965.21000000,2991.24000000,28815.06380000,1714649399999,86148894.15511600,54388,16541.03000000,49451187.85240800,0
1714649400000,2991.24000000,3002.51000000,2974.14000000,2995.55000000,14245.22010000,1714651199999,42576855.65737400,29028,7695.44220000,23007262.24304700,0
1714651200000,2995.54000000,3013.00000000,2987.22000000,2987.83000000,13598.96350000,1714652999999,40780226.29577600,30428,7055.07760000,21160433.39009800,0
1714653000000,2987.83000000,3001.40000000,2980.52000000,2982.61000000,8816.61250000,1714654799999,26370269.29235400,21739,4292.89760000,12842681.47609900,0
1714654800000,2982.61000000,2988.88000000,2973.61000000,2982.69000000,8480.42800000,1714656599999,25278550.30983400,22559,4298.70480000,12814461.48611100,0
1714656600000,2982.70000000,2984.39000000,2957.60000000,2965.81000000,12329.48960000,1714658399999,36621051.01280500,30369,6617.06280000,19653814.27451900,0
1714658400000,2965.80000000,2976.00000000,2952.40000000,2974.85000000,11433.44140000,1714660199999,33894216.44965600,29561,6373.91800000,18902141.02303500,0
1714660200000,2974.85000000,2997.94000000,2970.80000000,2992.26000000,13727.20040000,1714661999999,41008912.49676200,30826,7991.51320000,23872057.03636900,0
1714662000000,2992.25000000,3001.45000000,2985.80000000,3000.80000000,12109.86940000,1714663799999,36269271.21433600,24976,6250.15370000,18723154.79235000,0
1714663800000,3000.81000000,3000.85000000,2988.00000000,2990.17000000,8444.47920000,1714665599999,25289017.90188100,20479,3474.91370000,10406298.55623900,0
1714665600000,2990.16000000,2995.00000000,2977.00000000,2994.99000000,6996.40180000,1714667399999,20883551.71895400,18942,3458.33800000,10323857.45297700,0
1714667400000,2995.00000000,2995.00000000,2976.81000000,2981.36000000,4942.89200000,1714669199999,14756887.77700300,14835,2267.04470000,6769038.55225100,0
1714669200000,2981.36000000,2999.00000000,2975.63000000,2989.61000000,4537.77930000,1714670999999,13555333.41552800,15031,2268.19570000,6777057.33443900,0
1714671000000,2989.61000000,2997.32000000,2981.82000000,2992.51000000,4131.44580000,1714672799999,12346537.98891300,12565,2305.86050000,6891433.72475000,0
1714672800000,2992.51000000,3001.45000000,2972.00000000,2980.18000000,6110.33900000,1714674599999,18253331.31491100,18868,2925.40780000,8741569.05689500,0
1714674600000,2980.18000000,3006.00000000,2974.08000000,2991.78000000,9280.75270000,1714676399999,27791523.51962400,22717,6059.22860000,18148699.32656900,0
1714676400000,2991.78000000,2992.76000000,2980.46000000,2989.66000000,3743.06160000,1714678199999,11181309.35629300,12988,1978.02430000,5908576.36389600,0
1714678200000,2989.67000000,3000.99000000,2982.60000000,2999.81000000,3288.49680000,1714679999999,9838512.86459500,13018,1857.94120000,5559815.60253300,0
1714680000000,2999.80000000,3002.00000000,2986.25000000,2988.00000000,3822.45840000,1714681799999,11452553.70114300,12452,1899.40650000,5692343.99987300,0
1714681800000,2988.00000000,2990.60000000,2968.84000000,2986.01000000,10482.16700000,1714683599999,31244878.41012200,19849,4464.93970000,13308352.33079200,0
1714683600000,2986.01000000,2996.34000000,2984.52000000,2993.99000000,3873.63900000,1714685399999,11591277.05630400,11418,2171.52150000,6497560.10885800,0
1714685400000,2993.99000000,3016.72000000,2990.61000000,2996.48000000,7097.95610000,1714687199999,21323040.25738300,21806,4336.24210000,13028721.34462300,0
1714687200000,2996.49000000,3015.45000000,2995.97000000,2998.40000000,6055.47500000,1714688999999,18203855.63448400,17924,3541.08210000,10643787.41153500,0
1714689000000,2998.40000000,3001.95000000,2989.85000000,2997.41000000,3682.94570000,1714690799999,11036564.67296800,11565,2005.71190000,6010595.99299500,0
1714690800000,2997.41000000,2999.00000000,2986.35000000,2986.36000000,3288.12040000,1714692599999,9840834.34670500,9840,1676.95460000,5019273.61842100,0
1714692600000,2986.36000000,2991.15000000,2984.45000000,2986.19000000,2356.58900000,1714694399999,7040829.21162800,8069,1045.57540000,3123946.19760100,0
1714694400000,2986.19000000,2995.35000000,2980.36000000,2980.95000000,4246.26630000,1714696199999,12685278.27354300,12363,1981.81000000,5920960.11950300,0
1714696200000,2980.94000000,2987.00000000,2977.70000000,2983.59000000,3698.86910000,1714697999999,11029988.37505700,10473,1782.95920000,5316855.20634500,0
1714698000000,2983.60000000,3010.15000000,2981.25000000,3007.59000000,5776.67830000,1714699799999,17323852.15152200,16460,3271.13680000,9808774.60285300,0
1714699800000,3007.59000000,3015.76000000,3003.05000000,3006.99000000,5802.80110000,1714701599999,17462155.55239300,18047,3148.74670000,9476429.31386600,0
1714701600000,3006.99000000,3036.17000000,3002.89000000,3016.39000000,10271.77070000,1714703399999,31057661.30891600,25231,6166.40270000,18645181.98179300,0
1714703400000,3016.39000000,3021.20000000,3007.81000000,3012.20000000,3362.00240000,1714705199999,10135260.05634900,11836,1622.97330000,4893426.05725400,0
1714705200000,3012.19000000,3023.80000000,3010.40000000,3014.50000000,4034.34860000,1714706999999,12179384.76325100,13256,2080.28290000,6280061.54777500,0
1714707000000,3014.51000000,3019.07000000,3006.15000000,3010.15000000,3827.24270000,1714708799999,11531786.32645000,12892,2092.57480000,6305593.96912400,0
1714708800000,3010.14000000,3017.20000000,3006.78000000,3012.16000000,3947.55380000,1714710599999,11894782.10357500,12004,2318.26770000,6985935.96042900,0
1714710600000,3012.15000000,3012.38000000,2997.10000000,3004.01000000,4014.52610000,1714712399999,12056627.89515600,12060,1451.14420000,4357998.52239800,0
1714712400000,3004.00000000,3004.57000000,2995.11000000,3001.01000000,3710.53750000,1714714199999,11131582.14645800,9978,1847.89950000,5544474.33369600,0
1714714200000,3001.01000000,3005.31000000,2995.81000000,2997.18000000,2794.22190000,1714715999999,8384457.39127000,9205,1325.44580000,3977227.09399500,0
1714716000000,2997.19000000,2999.20000000,2982.09000000,2989.35000000,6013.15570000,1714717799999,17978299.04598400,15067,2623.91110000,7844873.45528200,0
1714717800000,2989.35000000,2990.52000000,2981.80000000,2982.01000000,2777.58600000,1714719599999,8294495.01806800,9357,1053.40710000,3145702.34536100,0
1714719600000,2982.01000000,2991.69000000,2981.01000000,2987.88000000,2784.66120000,1714721399999,8320695.35931700,9464,1633.50190000,4880525.89693000,0
1714721400000,2987.88000000,2988.40000000,2958.71000000,2969.00000000,11373.77760000,1714723199999,33787287.81809100,23760,6104.64310000,18135400.93998600,0
1714723200000,2969.00000000,2979.20000000,2964.40000000,2979.00000000,3958.45380000,1714724999999,11761753.71107700,12568,2151.28470000,6393085.48189400,0
1714725000000,2978.99000000,2983.92000000,2971.05000000,2972.11000000,3345.21200000,1714726799999,9964139.30100000,10642,1479.11040000,4407371.44993000,0
1714726800000,2972.11000000,2982.40000000,2970.15000000,2976.39000000,2276.59580000,1714728599999,6776000.72853600,10628,1255.70050000,3737627.86207700,0
1714728600000,2976.40000000,2990.62000000,2976.05000000,2983.20000000,2971.77390000,1714730399999,8869817.04577300,11458,1835.39170000,5477939.84556500,0
1714730400000,2983.20000000,2986.15000000,2978.26000000,2980.40000000,3157.48430000,1714732199999,9415714.48304600,10410,1668.48040000,4975852.23463100,0
1714732200000,2980.40000000,2981.79000000,2958.32000000,2971.01000000,7193.88240000,1714733999999,21336230.89086400,17959,2936.52120000,8708214.45615500,0
1714734000000,2971.01000000,2977.80000000,2963.25000000,2977.01000000,6583.38120000,1714735799999,19548746.85582200,16088,3204.90020000,9517293.85703100,0
1714735800000,2977.01000000,2985.17000000,2970.76000000,2979.50000000,5087.74100000,1714737599999,15144297.47254500,14867,2599.13370000,7736959.01478400,0
1714737600000,2979.49000000,2981.15000000,2969.75000000,2977.60000000,4504.70830000,1714739399999,13404201.52766700,13293,2231.79330000,6640855.12591600,0
1714739400000,2977.30000000,3045.00000000,2975.36000000,3035.01000000,44925.89480000,1714741199999,135861021.32398000,69565,23486.73930000,71010086.75377300,0
1714741200000,3035.00000000,3058.65000000,3030.60000000,3044.59000000,33750.10090000,1714742999999,102704131.36595700,53114,21451.42610000,65270842.21988600,0
1714743000000,3044.59000000,3064.56000000,3040.61000000,3061.05000000,20060.55650000,1714744799999,61286885.79858400,39915,9927.64090000,30328623.05005300,0
1714744800000,3061.05000000,3073.73000000,3044.35000000,3054.20000000,18557.17040000,1714746599999,56743550.01188700,37446,9829.34640000,30057571.70233700,0
1714746600000,3054.20000000,3061.55000000,3047.46000000,3055.00000000,6740.59220000,1714748399999,20595568.94710600,18949,3305.58510000,10100082.04774800,0
1714748400000,3055.01000000,3060.00000000,3048.99000000,3057.55000000,11118.49030000,1714750199999,33954848.23884700,23137,6112.11550000,18666585.79628000,0
1714750200000,3057.55000000,3086.00000000,3055.07000000,3075.52000000,12782.41900000,1714751999999,39273698.25714500,26098,7467.75480000,22945671.06194200,0
1714752000000,3075.52000000,3087.99000000,3074.65000000,3082.59000000,8995.25750000,1714753799999,27720216.91830000,23741,4314.18740000,13293793.77640100,0
1714753800000,3082.59000000,3086.29000000,3063.20000000,3067.60000000,7752.02220000,1714755599999,23844395.65571000,22396,2919.90510000,8984148.00164000,0
1714755600000,3067.61000000,3076.82000000,3062.61000000,3075.59000000,4491.54130000,1714757399999,13788997.82099500,14111,2275.11930000,6984882.39631100,0
1714757400000,3075.59000000,3083.50000000,3071.43000000,3079.35000000,3400.87660000,1714759199999,10465770.71947100,12445,1670.76830000,5142093.09001800,0
1714759200000,3079.35000000,3083.09000000,3071.77000000,3073.27000000,4246.47460000,1714760999999,13072101.48381000,13099,1868.78900000,5753812.15911000,0
1714761000000,3073.26000000,3075.97000000,3066.85000000,3069.20000000,2971.81940000,1714762799999,9125331.62281300,9434,1397.20150000,4289911.27653000,0
1714762800000,3069.20000000,3069.21000000,3062.61000000,3068.46000000,2713.26800000,1714764599999,8317147.01933000,9899,1216.69550000,3729721.44771700,0
1714764600000,3068.46000000,3074.19000000,3066.62000000,3072.50000000,3677.84870000,1714766399999,11295685.97458100,10862,1944.96510000,5972857.19058000,0
1714766400000,3072.51000000,3110.00000000,3068.59000000,3107.60000000,12719.53060000,1714768199999,39327549.84220100,28727,7482.69010000,23136112.71874600,0
1714768200000,3107.60000000,3126.99000000,3100.27000000,3113.00000000,14775.67760000,1714769999999,46021710.52724500,33046,8996.77830000,28021630.20377600,0
1714770000000,3112.99000000,3116.53000000,3101.78000000,3102.61000000,3878.10340000,1714771799999,12054865.15673100,14961,1780.26220000,5533899.93533900,0
1714771800000,3102.62000000,3111.30000000,3094.20000000,3109.95000000,4064.05910000,1714773599999,12608769.33680000,12914,2029.69580000,6298892.28110100,0
1714773600000,3109.95000000,3116.60000000,3104.01000000,3113.00000000,3666.80650000,1714775399999,11397968.72619400,11360,1917.53590000,5960344.00057900,0
1714775400000,3113.00000000,3114.89000000,3105.99000000,3106.00000000,3201.70570000,1714777199999,9958923.98445200,9714,1344.48680000,4182544.30977100,0
1714777200000,3106.00000000,3112.69000000,3103.71000000,3112.68000000,6136.71970000,1714778999999,19069022.60205200,13480,2554.90040000,7939756.76097200,0
1714779000000,3112.69000000,3120.00000000,3098.80000000,3102.61000000,3683.67240000,1714780799999,11447204.21820200,11763,1566.45060000,4871642.97312800,0
1714780800000,3102.61000000,3107.63000000,3098.55000000,3106.20000000,2741.07690000,1714782599999,8502853.11691300,8850,1062.76360000,3296640.49765900,0
1714782600000,3106.20000000,3125.86000000,3106.20000000,3117.34000000,5734.78480000,1714784399999,17881962.44625100,14119,3407.26590000,10622321.17153500,0
1714784400000,3117.33000000,3130.85000000,3110.60000000,3129.12000000,5904.32750000,1714786199999,18419139.61256800,12789,3449.28350000,10764033.57429800,0
1714786200000,3129.12000000,3129.39000000,3105.00000000,3105.20000000,4372.16560000,1714787999999,13628539.04372100,13554,1868.51690000,5824135.04481300,0
1714788000000,3105.21000000,3106.59000000,3092.85000000,3098.80000000,4057.54860000,1714789799999,12573273.95202300,12630,1592.95480000,4936594.46719800,0
1714789800000,3098.80000000,3103.70000000,3096.80000000,3100.79000000,2247.43430000,1714791599999,6967325.70038100,7304,1079.90100000,3348143.09793600,0
1714791600000,3100.79000000,3113.94000000,3099.42000000,3110.21000000,3456.01440000,1714793399999,10740494.93511600,8587,1921.19420000,5970741.21300700,0
1714793400000,3110.20000000,3112.43000000,3104.24000000,3112.00000000,2694.46470000,1714795199999,8376123.82978200,8065,1192.51270000,3706881.08080300,0
1714795200000,3112.00000000,3123.06000000,3107.87000000,3109.21000000,4427.80170000,1714796999999,13793233.70339200,11143,2127.83940000,6627486.87723500,0
1714797000000,3109.21000000,3119.24000000,3105.07000000,3116.99000000,4122.12510000,1714798799999,12825466.20576700,10527,2060.91520000,6412644.78483100,0
1714798800000,3116.99000000,3122.83000000,3106.21000000,3109.20000000,3252.30770000,1714800599999,10124661.62431000,9374,1116.28440000,3476951.35803000,0
1714800600000,3109.21000000,3121.25000000,3109.00000000,3118.60000000,2623.27000000,1714802399999,8168593.98045300,9023,1364.09980000,4247599.65072700,0
1714802400000,3118.60000000,3118.60000000,3110.27000000,3117.03000000,2631.88390000,1714804199999,8194396.89640700,8580,1152.12460000,3587233.24697900,0
1714804200000,3117.04000000,3117.55000000,3104.13000000,3106.34000000,2589.15900000,1714805999999,8052777.32088300,8674,1050.74320000,3267792.65572300,0
1714806000000,3106.33000000,3109.05000000,3102.15000000,3105.19000000,2311.69880000,1714807799999,7177390.77206300,7211,1072.29800000,3328354.70336300,0
1714807800000,3105.19000000,3105.61000000,3095.37000000,3095.94000000,3694.97660000,1714809599999,11451546.18191300,10313,1369.04640000,4243095.88122900,0
1714809600000,3095.94000000,3107.57000000,3095.68000000,3100.96000000,2725.53190000,1714811399999,8454314.26494300,8674,1496.17060000,4641200.18181700,0
1714811400000,3100.95000000,3111.28000000,3100.95000000,3108.40000000,2436.78390000,1714813199999,7571403.84390200,8637,1449.81890000,4505421.27375800,0
1714813200000,3108.41000000,3112.89000000,3107.60000000,3108.26000000,1938.88250000,1714814999999,6030763.79532900,7900,1022.29350000,3179772.88999100,0
1714815000000,3108.26000000,3108.27000000,3102.00000000,3106.34000000,2285.16000000,1714816799999,7094474.10386400,7447,1173.69780000,3643751.30416200,0
1714816800000,3106.35000000,3110.00000000,3101.08000000,3109.92000000,3450.49950000,1714818599999,10714464.93071000,9369,1802.40020000,5597810.15833700,0
1714818600000,3109.91000000,3168.00000000,3109.91000000,3165.34000000,20350.89730000,1714820399999,63903274.75072700,47039,11284.44070000,35441256.39540600,0
1714820400000,3165.34000000,3167.80000000,3142.79000000,3152.12000000,13316.60240000,1714822199999,42021976.55227000,32779,6969.43770000,21996277.35570900,0
1714822200000,3152.11000000,3154.95000000,3120.32000000,3130.45000000,8569.11460000,1714823999999,26890841.33875700,22799,3800.71030000,11927243.90246600,0
1714824000000,3130.45000000,3145.72000000,3125.00000000,3141.80000000,4642.81310000,1714825799999,14560676.98045800,14805,2674.86110000,8388457.81221700,0
1714825800000,3141.81000000,3152.88000000,3140.00000000,3150.81000000,3864.44810000,1714827599999,12151837.33466400,12943,1902.37980000,5983203.13957100,0
1714827600000,3150.80000000,3158.95000000,3134.47000000,3137.52000000,4694.07400000,1714829399999,14773270.22581700,16781,2441.05900000,7684124.26248100,0
1714829400000,3137.52000000,3138.18000000,3117.57000000,3129.61000000,9524.04640000,1714831199999,29778665.09825700,21720,4856.35220000,15181416.44831100,0
1714831200000,3129.61000000,3130.00000000,3119.49000000,3126.00000000,3908.83720000,1714832999999,12216129.78202800,11866,2273.01960000,7104332.08584300,0
1714833000000,3126.01000000,3135.91000000,3125.02000000,3130.60000000,3774.84110000,1714834799999,11818098.87066300,11845,2208.07400000,6913202.17153000,0
1714834800000,3130.60000000,3131.40000000,3120.18000000,3123.67000000,3542.11570000,1714836599999,11069780.12492600,10762,1790.71230000,5596309.75665400,0
1714836600000,3123.68000000,3128.40000000,3115.08000000,3126.81000000,3417.63910000,1714838399999,10669428.89217200,13440,1853.93680000,5788235.66183100,0
1714838400000,3126.80000000,3129.58000000,3116.02000000,3121.54000000,3588.94050000,1714840199999,11200799.60663400,12291,1613.48140000,5035533.46371400,0
1714840200000,3121.53000000,3129.20000000,3115.10000000,3128.41000000,3194.89180000,1714841999999,9981997.82690000,11267,1649.13620000,5153083.58952500,0
1714842000000,3128.40000000,3135.42000000,3114.08000000,3120.34000000,3627.56870000,1714843799999,11336594.81357500,13417,1755.10680000,5486436.70628900,0
1714843800000,3120.34000000,3125.80000000,3117.24000000,3122.21000000,2398.83980000,1714845599999,7489538.77084300,9486,1198.26030000,3741219.48488800,0
1714845600000,3122.21000000,3126.40000000,3118.31000000,3125.21000000,2438.54480000,1714847399999,7614581.32765800,8674,1027.94620000,3210239.28923100,0
1714847400000,3125.20000000,3131.61000000,3123.67000000,3124.51000000,2932.45200000,1714849199999,9172990.50873700,9026,1478.83010000,4626208.61697700,0
1714849200000,3124.50000000,3126.31000000,3119.38000000,3122.00000000,2243.42730000,1714850999999,7004157.85750100,6781,1279.07230000,3993090.22127000,0
1714851000000,3122.00000000,3140.00000000,3121.02000000,3137.01000000,3121.87490000,1714852799999,9774840.32155300,10598,2211.40720000,6923223.61632900,0
1714852800000,3137.02000000,3147.00000000,3137.01000000,3140.98000000,4357.94810000,1714854599999,13692576.30114300,14303,2729.85130000,8577750.03507000,0
1714854600000,3140.97000000,3140.98000000,3127.63000000,3127.63000000,2826.85840000,1714856399999,8855842.28486400,9466,1183.92030000,3708478.57393700,0
