1714687200000,59112.59000000,59395.84000000,59083.33000000,59235.84000000,618.45665000,1714688999999,36671023.04303440,27377,291.03126000,17256606.84689850,0
1714689000000,59235.85000000,59454.17000000,59137.61000000,59328.00000000,393.46342000,1714690799999,23336635.23574070,22417,185.78004000,11018322.74712570,0
1714690800000,59328.00000000,59377.36000000,59213.47000000,59213.48000000,334.28417000,1714692599999,19818821.65498610,19043,102.50688000,6076907.68859010,0
1714692600000,59213.47000000,59278.00000000,59057.73000000,59060.61000000,333.06305000,1714694399999,19700113.34647360,15598,96.80041000,5725775.08947930,0
1714694400000,59060.60000000,59131.10000000,58875.02000000,58875.02000000,693.33303000,1714696199999,40914168.75430180,25929,325.58378000,19215170.76550410,0
1714696200000,58875.02000000,59071.10000000,58811.32000000,59031.81000000,382.97452000,1714697999999,22567910.90705830,18428,202.82661000,11953043.39669660,0
1714698000000,59031.81000000,59483.34000000,59004.00000000,59441.77000000,498.85235000,1714699799999,29585438.95557190,26359,283.38381000,16805131.93020870,0
1714699800000,59441.78000000,59498.00000000,59241.96000000,59311.11000000,502.85734000,1714701599999,29864838.13974670,26357,200.84580000,11928207.43138670,0
1714701600000,59311.10000000,59916.12000000,59255.22000000,59600.01000000,1019.32310000,1714703399999,60837187.80114430,40538,641.42911000,38284444.10853820,0
1714703400000,59600.02000000,59716.67000000,59507.88000000,59543.76000000,444.19654000,1714705199999,26465937.99141880,19344,214.03558000,12752052.21057480,0
1714705200000,59543.75000000,59999.00000000,59504.00000000,59731.10000000,959.42818000,1714706999999,57399453.13699980,32027,534.74173000,31994490.10859930,0
1714707000000,59731.10000000,59837.99000000,59652.85000000,59720.30000000,608.44411000,1714708799999,36352839.90626440,21061,260.30029000,15551501.55336610,0
1714708800000,59720.30000000,59844.94000000,59640.00000000,59760.00000000,401.16206000,1714710599999,23970834.83448020,18440,200.77010000,11997616.13196730,0
1714710600000,59760.01000000,59770.00000000,59548.00000000,59604.00000000,380.32053000,1714712399999,22673266.19517500,17992,136.22849000,8119545.18217980,0
1714712400000,59604.00000000,59627.90000000,59468.89000000,59581.10000000,445.96635000,1714714199999,26559939.99432680,17993,185.86367000,11068798.76454690,0
1714714200000,59581.11000000,59625.55000000,59494.00000000,59522.67000000,373.19603000,1714715999999,22228517.58915780,17516,147.63664000,8793688.36060020,0
1714716000000,59522.68000000,59574.60000000,59342.00000000,59418.62000000,605.67387000,1714717799999,36011830.05425700,21716,226.19450000,13447974.63832760,0
1714717800000,59418.63000000,59422.99000000,59233.30000000,59254.74000000,335.33070000,1714719599999,19897055.33226070,17439,116.18141000,6893326.80689620,0
1714719600000,59254.75000000,59423.00000000,59221.10000000,59371.10000000,485.36132000,1714721399999,28817288.58996920,18487,274.35513000,16290444.59161520,0
1714721400000,59371.10000000,59405.67000000,59061.63000000,59190.74000000,882.02274000,1714723199999,52230350.84651980,31133,463.96985000,27474454.23603950,0
1714723200000,59190.74000000,59331.10000000,59136.49000000,59331.09000000,322.60050000,1714724999999,19112527.68611870,18315,159.19714000,9432210.28121670,0
1714725000000,59331.10000000,59388.00000000,59196.00000000,59225.99000000,268.64262000,1714726799999,15937260.23011780,16839,106.63901000,6326700.93997100,0
1714726800000,59225.99000000,59432.15000000,59196.11000000,59368.02000000,322.73548000,1714728599999,19148750.65354280,16070,181.76903000,10785026.59333450,0
1714728600000,59368.01000000,59575.48000000,59325.72000000,59481.12000000,425.60528000,1714730399999,25313687.98414730,17782,251.20727000,14941899.56337820,0
1714730400000,59481.11000000,59486.63000000,59274.54000000,59304.01000000,299.53416000,1714732199999,17780975.23452410,17078,144.66040000,8587159.13118470,0
1714732200000,59304.01000000,59326.00000000,58849.94000000,59040.00000000,919.45899000,1714733999999,54234387.34966870,34193,399.16540000,23535882.28388680,0
1714734000000,59040.01000000,59200.00000000,58867.92000000,59194.07000000,480.94678000,1714735799999,28382005.61127190,21750,254.57468000,15022223.90554710,0
1714735800000,59194.08000000,59438.08000000,59042.28000000,59291.09000000,601.32895000,1714737599999,35592560.55443710,25012,327.88973000,19409604.93919120,0
1714737600000,59291.10000000,59291.10000000,58991.99000000,59166.73000000,570.68324000,1714739399999,33737399.64335770,24775,238.91246000,14122508.82617380,0
1714739400000,59166.72000000,60779.29000000,59112.81000000,60641.00000000,5373.79144000,1714741199999,323822336.67165850,135969,2909.09319000,175241808.00085840,0
1714741200000,60641.00000000,61286.21000000,60523.34000000,61239.31000000,4005.88457000,1714742999999,244522738.10114210,94775,2105.42938000,128522454.17129760,0
1714743000000,61239.31000000,61836.60000000,61156.59000000,61689.94000000,3017.65463000,1714744799999,185737013.91522820,86119,1512.32987000,93081329.41921930,0
1714744800000,61689.95000000,62115.64000000,61347.10000000,61706.13000000,2735.25464000,1714746599999,168803260.54917650,84946,1349.79261000,83329300.80316730,0
1714746600000,61706.14000000,61890.95000000,61526.08000000,61618.17000000,1055.36132000,1714748399999,65127697.44366450,38399,491.33195000,30322813.10954190,0
1714748400000,61618.16000000,61749.27000000,61335.69000000,61381.95000000,1501.49036000,1714750199999,92330932.09218550,43852,685.24860000,42130860.94581470,0
1714750200000,61381.96000000,61800.00000000,61342.74000000,61690.74000000,931.60492000,1714751999999,57380189.78625510,34780,473.65629000,29170844.65956690,0
1714752000000,61690.74000000,62000.00000000,61685.53000000,61964.00000000,898.15825000,1714753799999,55529979.40173120,32871,515.31144000,31860369.92737870,0
1714753800000,61963.99000000,62179.99000000,61538.70000000,61681.99000000,928.76463000,1714755599999,57468363.66705690,38341,439.78121000,27221979.26108500,0
1714755600000,61682.00000000,61925.99000000,61533.20000000,61906.07000000,530.36136000,1714757399999,32729048.49896900,23245,251.08501000,15496098.00145030,0
1714757400000,61906.08000000,61953.80000000,61756.00000000,61805.85000000,388.73136000,1714759199999,24045899.89745890,19725,181.94932000,11254542.20008200,0
1714759200000,61805.84000000,61986.00000000,61725.00000000,61725.02000000,470.31832000,1714760999999,29086423.65649890,20044,238.08816000,14723971.62552060,0
1714761000000,61725.02000000,61892.22000000,61695.00000000,61829.16000000,252.34113000,1714762799999,15595939.54019550,16498,127.97435000,7908786.22784620,0
1714762800000,61829.15000000,61829.16000000,61597.14000000,61757.78000000,463.24756000,1714764599999,28577685.35649710,20156,227.85313000,14056270.66360900,0
1714764600000,61757.78000000,62103.00000000,61720.01000000,62067.32000000,662.39226000,1714766399999,40985490.02858560,23590,374.73413000,23185995.59391050,0
1714766400000,62067.32000000,62879.31000000,61974.00000000,62764.39000000,1754.69019000,1714768199999,109601496.17605420,59565,1050.78713000,65637102.54068490,0
1714768200000,62764.38000000,63202.97000000,62711.57000000,62900.00000000,1642.63141000,1714769999999,103392830.87451660,60726,884.77324000,55694643.12327570,0
1714770000000,62899.99000000,62950.00000000,62510.00000000,62515.99000000,677.12400000,1714771799999,42470551.35234210,29972,292.45435000,18345763.97217250,0
1714771800000,62515.99000000,62823.85000000,62361.96000000,62738.00000000,642.81637000,1714773599999,40202624.21711760,27429,320.09011000,20022477.95009720,0
1714773600000,62738.00000000,62973.00000000,62637.76000000,62946.57000000,595.95796000,1714775399999,37408359.25424540,27980,297.50342000,18675269.31140880,0
1714775400000,62946.57000000,63005.47000000,62768.00000000,62782.43000000,548.41550000,1714777199999,34502137.15542660,22697,262.62890000,16525488.88621330,0
1714777200000,62782.42000000,63133.40000000,62769.86000000,63111.98000000,635.77774000,1714778999999,40041789.55404020,23152,343.74888000,21654047.65947800,0
1714779000000,63111.97000000,63333.00000000,62799.31000000,62882.01000000,685.65274000,1714780799999,43214507.18201940,31257,331.43705000,20892130.86115090,0
1714780800000,62882.01000000,62957.74000000,62765.41000000,62802.00000000,509.53458000,1714782599999,32027020.88021660,22673,277.79647000,17461602.60360730,0
1714782600000,62802.01000000,63171.16000000,62797.53000000,63083.99000000,504.39730000,1714784399999,31787865.55061460,22219,290.55772000,18310006.35480760,0
1714784400000,63083.99000000,63595.14000000,62813.78000000,63566.01000000,885.72635000,1714786199999,55962874.43755820,36171,518.65950000,32791482.78993070,0
1714786200000,63566.00000000,63574.00000000,62797.18000000,62856.03000000,982.98870000,1714787999999,62005249.65114430,37511,445.48402000,28096793.19591750,0
1714788000000,62856.03000000,62900.00000000,62544.80000000,62713.99000000,590.34956000,1714789799999,37031810.53602370,32070,275.84457000,17302981.43187740,0
1714789800000,62713.99000000,62776.20000000,62541.03000000,62699.07000000,526.62207000,1714791599999,32997987.07681970,19291,277.82981000,17407223.93246190,0
1714791600000,62699.07000000,62884.62000000,62682.86000000,62834.00000000,454.53071000,1714793399999,28530731.63381180,15582,304.06625000,19086546.55463560,0
1714793400000,62834.00000000,62834.01000000,62662.00000000,62724.00000000,289.31568000,1714795199999,18146583.59878200,15367,133.73224000,8387717.51412910,0
1714795200000,62724.00000000,62860.00000000,62686.00000000,62731.99000000,295.20056000,1714796999999,18524934.28370280,16353,168.91395000,10598909.52492620,0
1714797000000,62731.99000000,63188.00000000,62702.06000000,63057.99000000,771.31462000,1714798799999,48561847.62083940,31322,491.15568000,30916455.45007610,0
1714798800000,63057.99000000,63254.60000000,62956.00000000,63056.00000000,396.10369000,1714800599999,24994514.88138640,21413,201.60865000,12724299.34180230,0
1714800600000,63056.00000000,63450.00000000,63056.00000000,63384.01000000,490.34626000,1714802399999,31010416.36369260,25006,278.72607000,17629371.09622140,0
1714802400000,63384.01000000,63390.06000000,63089.21000000,63189.46000000,293.80886000,1714804199999,18571717.79793280,19666,126.89593000,8020499.86254950,0
1714804200000,63189.46000000,63208.77000000,62905.65000000,62966.93000000,412.39111000,1714805999999,25998364.46709420,21027,155.34670000,9791356.47958070,0
1714806000000,62966.92000000,63048.97000000,62851.96000000,63040.72000000,337.59782000,1714807799999,21249413.27800110,17397,153.35384000,9653164.84393430,0
1714807800000,63040.72000000,63132.57000000,62941.34000000,62959.03000000,271.82532000,1714809599999,17134676.86543700,15862,104.87626000,6611642.64627320,0
1714809600000,62959.03000000,63122.69000000,62924.37000000,62983.02000000,311.67173000,1714811399999,19636985.72697290,16705,128.35103000,8086985.81980020,0
1714811400000,62983.03000000,63226.43000000,62983.02000000,63160.95000000,308.53793000,1714813199999,19475467.17213200,15352,165.59753000,10451627.67864600,0
1714813200000,63160.95000000,63300.00000000,63150.10000000,63260.37000000,353.93557000,1714814999999,22381474.20411370,18904,172.42441000,10902942.34512330,0
1714815000000,63260.37000000,63260.38000000,63055.55000000,63179.80000000,222.51485000,1714816799999,14049564.86761170,13540,75.16890000,4746227.31105960,0
1714816800000,63179.80000000,63377.00000000,63110.66000000,63342.48000000,325.90803000,1714818599999,20610602.55678120,17129,191.93319000,12141168.53204270,0
1714818600000,63342.49000000,64497.99000000,63342.48000000,64420.91000000,2629.54255000,1714820399999,168072649.90742500,92627,1661.71806000,106211649.98091390,0
1714820400000,64420.90000000,64540.00000000,64104.37000000,64280.87000000,1421.37929000,1714822199999,91424620.05212600,48150,794.59164000,51115379.55759690,0
1714822200000,64280.88000000,64320.01000000,63658.79000000,63873.31000000,973.25521000,1714823999999,62289090.48821820,37431,411.36807000,26321606.94616390,0
1714824000000,63873.30000000,64027.77000000,63758.51000000,63944.04000000,673.21303000,1714825799999,43014963.39932620,26244,320.80009000,20498860.41467950,0
1714825800000,63944.05000000,64098.63000000,63792.41000000,64066.35000000,389.23711000,1714827599999,24869814.62833330,19048,211.84690000,13537070.79473470,0
1714827600000,64066.34000000,64158.19000000,63726.51000000,63746.90000000,497.74599000,1714829399999,31826973.08294750,26988,213.73324000,13665988.95996160,0
1714829400000,63746.90000000,63765.77000000,63434.53000000,63730.01000000,741.93288000,1714831199999,47169358.70571110,32969,292.03360000,18568824.78281420,0
1714831200000,63730.00000000,63761.97000000,63550.28000000,63726.65000000,251.25762000,1714832999999,15996363.26777750,15856,122.76296000,7816110.05054180,0
1714833000000,63726.64000000,63956.00000000,63685.48000000,63819.09000000,402.29521000,1714834799999,25671973.06455900,20441,225.79944000,14409839.65019330,0
1714834800000,63819.08000000,63846.00000000,63581.06000000,63613.29000000,288.24273000,1714836599999,18357775.30733890,16523,121.06825000,7708745.88472560,0
1714836600000,63613.30000000,63638.38000000,63439.56000000,63609.17000000,568.00911000,1714838399999,36080973.21390780,21275,308.37662000,19587164.16602990,0
1714838400000,63609.17000000,63650.00000000,63386.01000000,63531.91000000,442.71653000,1714840199999,28115806.95782760,22163,230.63512000,14646322.97325880,0
1714840200000,63531.91000000,63731.86000000,63450.00000000,63683.01000000,400.46924000,1714841999999,25484298.90380770,21306,221.46367000,14093069.00904930,0
1714842000000,63683.02000000,63774.60000000,63333.33000000,63492.91000000,692.64011000,1714843799999,44043013.44030050,30413,439.32109000,27938855.27052870,0
1714843800000,63492.92000000,63583.58000000,63300.58000000,63463.30000000,806.08360000,1714845599999,51141901.17200640,25986,249.80411000,15851164.48891860,0
1714845600000,63463.30000000,63586.08000000,63388.12000000,63563.80000000,262.64588000,1714847399999,16672542.00716270,14655,175.82601000,11161146.55124060,0
1714847400000,63563.80000000,63744.69000000,63563.79000000,63643.63000000,292.89953000,1714849199999,18646505.94799650,15267,168.70676000,10740192.09802240,0
1714849200000,63643.63000000,63682.06000000,63540.41000000,63631.90000000,195.30273000,1714850999999,12423795.48016130,12840,96.70659000,6152483.74958310,0
1714851000000,63631.90000000,64019.83000000,63606.63000000,63921.18000000,525.21512000,1714852799999,33529235.23713780,24740,280.68621000,17921476.15053650,0
1714852800000,63921.17000000,64240.76000000,63921.17000000,64040.28000000,392.60221000,1714854599999,25153545.74471470,22393,236.85609000,15175490.70423410,0
1714854600000,64040.28000000,64040.29000000,63853.74000000,63867.73000000,221.40716000,1714856399999,14154873.69727500,15597,91.30866000,5837403.77545500,0
1714856400000,63867.74000000,64112.51000000,63843.88000000,64028.26000000,204.15084000,1714858199999,13060005.82015240,15368,100.40357000,6423752.47773770,0
1714858200000,64028.26000000,64039.63000000,63550.00000000,63903.91000000,473.74742000,1714859999999,30204971.20857790,27802,209.51447000,13359388.04699450,0
1714860000000,63903.91000000,63945.92000000,63662.80000000,63728.02000000,272.32053000,1714861799999,17369409.07495690,14594,108.74316000,6935582.33557290,0
1714861800000,63728.02000000,63807.18000000,63569.99000000,63613.92000000,363.91146000,1714863599999,23159728.49627580,16311,188.31648000,11982411.17604120,0
